13 	16 	17 	13 	19 	16 	12 	10 	8 	4 	0 	0 	0 	0 	0 	11 	15 	15 	7 	12 	1 	0 	0 	1 	0 	3 	0 	2 	4 	10 	15 	14 	13 	13 	14 	18 	17 	17 	20 	20 	18 	15 	15 	19 	17 	19 	11 	13 	16 	21 	18 	18 	15 	15 	20 	16 	16 	18 	18 	14 	
14 	14 	3 	6 	6 	0 	1 	3 	5 	3 	8 	5 	10 	15 	13 	14 	16 	15 	15 	15 	17 	17 	17 	17 	19 	13 	12 	2 	6 	2 	3 	4 	5 	6 	2 	2 	7 	9 	3 	2 	4 	4 	4 	4 	3 	6 	7 	7 	13 	15 	18 	19 	20 	17 	17 	18 	18 	16 	15 	14 	
0 	11 	16 	18 	16 	15 	15 	17 	16 	10 	7 	6 	4 	5 	6 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	15 	10 	13 	14 	15 	16 	12 	13 	13 	10 	14 	15 	14 	16 	15 	19 	17 	16 	15 	16 	14 	12 	17 	
12 	17 	12 	16 	17 	19 	20 	15 	19 	18 	15 	14 	18 	18 	16 	17 	17 	20 	19 	11 	0 	0 	0 	0 	0 	1 	13 	17 	16 	14 	16 	20 	19 	17 	17 	16 	16 	18 	13 	16 	17 	17 	19 	17 	19 	7 	0 	0 	0 	0 	0 	0 	0 	0 	10 	16 	13 	13 	16 	18 	
15 	16 	16 	13 	13 	11 	4 	12 	13 	16 	14 	15 	15 	15 	15 	14 	15 	15 	13 	15 	13 	2 	0 	0 	0 	0 	5 	16 	17 	21 	17 	15 	17 	16 	2 	0 	15 	12 	12 	11 	15 	16 	15 	17 	13 	12 	5 	0 	3 	13 	17 	19 	18 	19 	15 	5 	12 	18 	14 	14 	
16 	20 	12 	16 	17 	17 	17 	18 	11 	13 	13 	14 	8 	9 	10 	9 	11 	10 	12 	14 	10 	8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	10 	4 	9 	12 	12 	12 	14 	14 	14 	12 	14 	13 	12 	13 	15 	6 	1 	2 	0 	0 	0 	0 	0 	0 	0 	1 	12 	
9 	12 	12 	13 	13 	13 	13 	14 	13 	15 	11 	5 	0 	0 	1 	14 	11 	7 	8 	6 	12 	11 	11 	11 	11 	10 	12 	5 	5 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	4 	9 	10 	10 	9 	13 	12 	9 	9 	
7 	11 	11 	9 	7 	15 	15 	10 	15 	15 	15 	7 	11 	16 	12 	11 	7 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	4 	13 	6 	13 	14 	12 	14 	17 	14 	13 	10 	12 	
15 	4 	12 	8 	11 	9 	10 	9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	11 	15 	14 	13 	13 	14 	15 	14 	11 	12 	12 	17 	13 	13 	14 	7 	2 	0 	0 	0 	0 	0 	0 	0 	0 	2 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	7 	0 	5 	9 	10 	14 	2 	2 	0 	1 	2 	6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	8 	11 	9 	13 	13 	
